date,track,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,error
2020-06-27,God Whispered Your Name,Keith Urban,0.594,0.6,2.0,-6.712,1.0,0.0498,0.306,0.0,0.149,0.5,145.967,7Ce11Oh1kConF6UlkBWnaZ,232165.0,4.0,
2020-06-27,Yo Perreo Sola,Bad Bunny,0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.453,97.014,0SqqAgdovOE24BzxIClpjw,172127.0,4.0,
2020-06-27,Got What I Got,Jason Aldean,0.512,0.58,3.0,-6.658,0.0,0.029,0.621,1.72e-05,0.513,0.303,159.847,4TCc369aRPRubv1m8R1TBG,178147.0,3.0,
2020-06-27,ily,surf mesa  Emilee,0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,62aP9fBQKYKxi7PDXwcUAS,176547.0,4.0,
2020-06-27,Mamacita,Black Eyed Peas  Ozuna   J.Rey Soul,0.894,0.635,2.0,-6.929,1.0,0.0473,0.193,0.00105,0.0823,0.428,105.013,14wf185UxfNbSy8dwt4r4q,249143.0,4.0,
2020-06-27,Need It,Migos  YoungBoy Never Broke Again,0.852,0.745,11.0,-3.667,0.0,0.171,0.0313,0.0,0.0824,0.897,148.007,6mtjo5kIHKlboGE84lf1FJ,195681.0,4.0,
2020-06-27,Dollaz On My Head,Gunna  Young Thug,0.825,0.458,0.0,-7.47,1.0,0.0577,0.114,0.0,0.102,0.161,145.115,3nS9a01VvXHQriLqJYwRqG,197760.0,4.0,
2020-06-27,Daisies,Katy Perry,0.639,0.546,1.0,-5.382,1.0,0.0407,0.0837,0.0,0.122,0.149,122.179,4uqh9bualXNHXXwO2wPorc,173124.0,4.0,
2020-06-27,One Big Country Song,LOCASH,0.547,0.822,5.0,-2.85,1.0,0.0334,0.602,0.0,0.107,0.553,81.981,5hVSPIeAwc86xbKDWWpOAM,193027.0,4.0,
2020-06-27,Grace,Lil Baby   42 Dugg,0.817,0.513,10.0,-6.263,0.0,0.394,0.38,0.0,0.109,0.177,123.029,01JMnRUs2YOK6DDpdQASGY,203438.0,4.0,
2020-06-27,Level Of Concern,twenty one pilots,0.754,0.583,4.0,-7.34,0.0,0.0432,0.32,0.00015,0.144,0.77,122.012,6xZ4Q2k2ompmDppyeESIY8,220051.0,4.0,
2020-06-27,X,Jonas Brothers  Karol G,0.715,0.827,4.0,-5.09,0.0,0.0617,0.0485,3.61e-05,0.321,0.75,117.977,77fvnWALKJR0ws1VUx09CY,185277.0,4.0,
2020-06-27,Savage Love  Laxed - Siren Beat,Jawsh 685 Jason Derulo,0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,1xQ6trAsedVPCdbtDAmk0c,171375.0,4.0,
2020-06-27,Ride It.,Regard,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,2tnVG71enUj33Ic2nFN6kZ,157606.0,4.0,
2020-06-27,Do It,Chloe Halle,0.725,0.668,5.0,-7.286,0.0,0.055,0.0932,2.33e-06,0.112,0.566,82.966,35Dh5MnCUPLN3XyAVtQff3,176787.0,4.0,
2020-06-27,21,Polo G,0.783,0.479,7.0,-10.646,1.0,0.541,0.149,0.0,0.101,0.533,176.027,3JKgcAa7r07ocVWcV8bS0H,163798.0,4.0,
2020-06-27,Like That,Doja Cat  Gucci Mane,0.879,0.498,4.0,-6.027,0.0,0.18,0.239,0.0,0.0967,0.405,106.044,4EivmOT13NMpNSfTKn9p4s,163173.0,4.0,
2020-06-27,Why We Drink,Justin Moore,0.624,0.903,6.0,-3.046,1.0,0.0347,0.00824,0.0,0.309,0.724,116.99,4lSfhHd5Knwl8yQw2cVjAD,211430.0,4.0,
2020-06-27,Otherside Of America,Meek Mill,0.73,0.772,5.0,-3.883,0.0,0.316,0.0878,0.0,0.401,0.403,147.053,3JBvJ9PwrYA1oeUzI3FMRI,218103.0,4.0,
2020-06-27,Drinking Alone,Carrie Underwood,0.691,0.732,5.0,-3.715,0.0,0.0294,0.0326,0.0,0.0608,0.477,97.949,4objxuNfJlJHomkRIPa2Y2,258293.0,3.0,
2020-06-27,Righteous,Juice WRLD,0.706,0.625,0.0,-7.426,1.0,0.0314,0.0417,0.0,0.129,0.225,142.948,5dOxHHMOFAbG3VH23t0xNm,242181.0,4.0,
2020-06-27,Girl Of My Dreams,Rod Wave,0.637,0.562,4.0,-7.348,0.0,0.0694,0.488,0.0,0.114,0.352,75.041,09YHm6IkdZko28KdEbXtPb,159733.0,4.0,
2020-06-27,One Beer,HARDY  Lauren Alaina   Devin Dawson,0.516,0.745,2.0,-8.352,1.0,0.0774,0.564,0.0,0.275,0.826,186.006,5Y05LYM8LhnQN78GqfjSeK,173173.0,3.0,
2020-06-27,Done,Chris Janson,0.565,0.835,9.0,-3.379,1.0,0.0335,0.34,0.0,0.0726,0.763,105.007,693NFnfJZt16AFDaZqlflo,220120.0,4.0,
2020-06-27,Cool Again,Kane Brown,0.608,0.735,4.0,-5.497,1.0,0.0371,0.0156,1.69e-06,0.361,0.773,90.007,5P3oaNpPDVLRJsL3152SEs,164668.0,4.0,
2020-06-27,Deep End Freestyle,Sleepy Hallow,0.868,0.479,4.0,-6.687,0.0,0.445,0.703,0.0,0.102,0.776,133.928,2AlYncTpVHKwHb55F9lF6O,115200.0,4.0,
2020-06-27,All In,Lil Baby,0.837,0.663,11.0,-6.434,1.0,0.334,0.0762,0.0,0.0941,0.293,95.081,0zlru783fmr588D5RY9ERU,156032.0,4.0,
2020-06-27,The Man Who Loves You The Most,Zac Brown Band,0.506,0.569,3.0,-6.761,1.0,0.0286,0.246,0.0,0.112,0.44,157.857,1zg8flkyo77uKIfSk3P1RI,224287.0,4.0,
2020-06-27,One Night Standards,Ashley McBryde,0.537,0.686,5.0,-5.022,1.0,0.0293,0.0287,0.00709,0.0988,0.611,78.052,47qZzTLLJcuD69AIKnquo4,190973.0,4.0,
2020-06-27,One Of Them Girls,Lee Brice,0.643,0.79,4.0,-6.079,1.0,0.0461,0.29,0.0,0.107,0.808,95.981,6uyiyatWPCqC59Mm4rO8xL,188893.0,4.0,
2020-06-27,July,Noah Cyrus   Leon Bridges,0.708,0.211,9.0,-9.603,0.0,0.0424,0.853,0.0,0.131,0.362,72.5,3V0nnQhqvbE3JmiDdnzQFQ,152280.0,4.0,
2020-06-27,Need Me,J.I The Prince Of N.Y,0.805,0.567,1.0,-4.653,1.0,0.148,0.153,0.0,0.0889,0.737,95.0,6ezKE7zgRyfUsqRfGDJEMz,151641.0,4.0,
2020-07-04,Rockstar,DaBaby  Roddy Ricch,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,
2020-07-04,Savage,Megan Thee Stallion,0.843,0.741,11.0,-5.609,1.0,0.334,0.0252,0.0,0.096,0.68,168.983,55CHeLEfn5iJ0IIkgaa4si,155497.0,4.0,
2020-07-04,Blinding Lights,The Weeknd,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,
2020-07-04,Roses,SAINt JHN,0.785,0.721,8.0,-5.457,1.0,0.0506,0.0149,0.00432,0.285,0.894,121.962,72GVdRHK49beKrC1NqRCqj,176219.0,4.0,
2020-07-04,Intentions,Justin Bieber  Quavo,0.806,0.546,9.0,-6.637,1.0,0.0575,0.3,0.0,0.102,0.874,147.986,4umIPjkehX1r7uhmGvXiSV,212867.0,4.0,
2020-07-04,Say So,Doja Cat  Nicki Minaj,0.856,0.641,11.0,-4.64,0.0,0.204,0.119,4.97e-06,0.427,0.745,111.004,11VApNQCWLJdzxWrlmwzUa,206221.0,4.0,
2020-07-04,The Bigger Picture,Lil Baby,0.59,0.618,1.0,-5.756,1.0,0.334,0.0127,0.0,0.244,0.153,96.459,44gRhRi2OhEf7moAUj6MD1,252729.0,3.0,
2020-07-04,Whats Poppin,Jack Harlow  DaBaby  Tory Lanez   Lil Wayne,0.904,0.723,11.0,-5.224,0.0,0.26,0.0631,0.0,0.185,0.835,145.013,2MbdDtCv5LUVjYy9RuGTgC,227478.0,4.0,
2020-07-04,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0,-7.909,1.0,0.0383,0.207,0.0,0.132,0.349,99.034,22LAwLoDA5b4AaGSkg6bKW,162547.0,4.0,
2020-07-04,Circles,Post Malone,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,21jGcNKet2qwijlDFuPiPb,215280.0,4.0,
2020-07-04,Rain On Me,Lady Gaga   Ariana Grande,0.672,0.855,9.0,-3.764,1.0,0.0397,0.021,0.0,0.323,0.646,123.056,7ju97lgwC2rKQ6wwsf9no9,182200.0,4.0,
2020-07-04,Adore You,Harry Styles,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,3jjujdWJ72nww5eGnfs2E7,207133.0,4.0,
2020-07-04,The Bones,Maren Morris,0.612,0.57,11.0,-6.642,0.0,0.0347,0.278,0.0,0.0963,0.334,77.004,7yFhA2fUsL2oIMWlw5DaHQ,197293.0,4.0,
2020-07-04,Don t Start Now,Dua Lipa,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,3PfIrDoz19wz7qK7tYeu62,183290.0,4.0,
2020-07-04,The Box,Roddy Ricch,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,
2020-07-04,Watermelon Sugar,Harry Styles,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,6UelLqGlWMcVH1E5c4H7lY,174000.0,4.0,
2020-07-04,I Hope,Gabby Barrett  Charlie Puth,0.563,0.576,6.0,-6.495,1.0,0.0401,0.171,0.0,0.158,0.412,75.019,5cYFwgA5dHoqR3xGnlr9ew,211605.0,4.0,
2020-07-04,We Paid,Lil Baby   42 Dugg,0.926,0.542,1.0,-5.064,1.0,0.293,0.135,0.0,0.0877,0.564,135.14,6gxKUmycQX7uyMwJcweFjp,181929.0,4.0,
2020-07-04,Falling,Trevor Daniel,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,0Aqi7ArnBrGblW5T6p2jmD,159382.0,4.0,
2020-07-04,Toosie Slide,Drake,0.834,0.454,1.0,-9.75,0.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,127QTOFJsJQp5LbJbu3A1y,247059.0,4.0,
2020-07-04,Life Is Good,Future  Drake,0.676,0.609,2.0,-5.831,0.0,0.481,0.0706,0.0,0.152,0.508,142.037,5yY9lUy8nbvjM1Uyo1Uqoc,237735.0,4.0,
2020-07-04,Sunday Best,Surfaces,0.869,0.555,5.0,-5.984,1.0,0.0454,0.137,0.0,0.0746,0.738,112.003,1qYKWcEOrh2tM8PlgIm8K1,158948.0,4.0,
2020-07-04,Break My Heart,Dua Lipa,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,017PF4Q3l4DBUiWoXk4OWT,221820.0,4.0,
2020-07-04,Death Bed,Powfu  beabadoobee,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,7eJMfftS33KTjuF7lTsMCx,173333.0,4.0,
2020-07-04,Party Girl,StaySolidRocky,0.728,0.431,6.0,-9.966,0.0,0.0622,0.749,0.0,0.0996,0.629,130.022,5RqR4ZCCKJDcBLIn4sih9l,147800.0,4.0,
2020-07-04,Hard To Forget,Sam Hunt,0.689,0.689,4.0,-5.517,1.0,0.045,0.23,0.0,0.57,0.664,130.069,10xuH52YSXHWFwCaF1fsDd,204760.0,4.0,
2020-07-04,Before You Go,Lewis Capaldi,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,2gMXnyrvIjhVBUZwvLZDMP,215107.0,4.0,
2020-07-04,Stuck With U,Ariana Grande   Justin Bieber,0.597,0.45,8.0,-6.658,1.0,0.0418,0.223,0.0,0.382,0.537,178.765,4HBZA5flZLE435QTztThqH,228482.0,3.0,
2020-07-04,One Margarita,Luke Bryan,0.641,0.842,9.0,-4.872,1.0,0.0464,0.0969,0.0,0.169,0.738,89.997,1Y3TlYJNhIa7k4YAvFkJAB,193427.0,4.0,
2020-07-04,Chasin  You,Morgan Wallen,0.631,0.591,7.0,-5.785,1.0,0.0277,0.657,0.0,0.11,0.489,97.074,5MwynWK9s4hlyKHqhkNn4A,205453.0,4.0,
2020-07-04,High Fashion,Roddy Ricch  Mustard,0.831,0.499,11.0,-8.442,0.0,0.114,0.269,0.0,0.3,0.511,97.956,07KXEDMj78x68D884wgVEm,220487.0,4.0,
2020-07-04,Go Crazy,Chris Brown   Young Thug,0.755,0.578,0.0,-8.932,0.0,0.145,0.316,0.0,0.25,0.581,94.148,1IIKrJVP1C9N7iPtG6eOsK,176960.0,4.0,
2020-07-04,Bluebird,Miranda Lambert,0.661,0.633,7.0,-5.986,1.0,0.0348,0.038,2.75e-06,0.124,0.613,81.984,0kPeZAyIhIfeZNrtfjJGDB,209760.0,4.0,
2020-07-04,Trollz,6ix9ine   Nicki Minaj,0.744,0.422,1.0,-8.946,1.0,0.294,0.0319,0.00011,0.11,0.493,180.006,3xIzkKqp7oe37NEVrcPjGS,202667.0,4.0,
2020-07-04,The Scotts,THE SCOTTS  Travis Scott   Kid Cudi,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,39Yp9wwQiSRIDOvrVg7mbk,165978.0,4.0,
2020-07-04,Emotionally Scarred,Lil Baby,0.585,0.641,6.0,-4.269,0.0,0.133,0.0286,0.0,0.316,0.266,88.284,7ge7BHazYbVKi8qyZUX1Bm,197530.0,4.0,
2020-07-04,Black Parade,Beyonce,0.824,0.555,1.0,-5.817,1.0,0.05,0.00337,6.42e-06,0.217,0.0611,120.002,2qzUpSVI4NnPyWxbXwumTj,281273.0,4.0,
2020-07-04,Here and Now,Kenny Chesney,0.506,0.813,9.0,-3.575,1.0,0.0532,0.0505,0.0,0.12,0.706,147.996,7qRVyZDt1Caftkk8CQlKtk,171493.0,4.0,
2020-07-04,Walk Em Down,NLE Choppa  Roddy Ricch,0.867,0.744,2.0,-5.171,1.0,0.227,0.268,0.0,0.0713,0.645,84.005,1Z0cZI0UzNbP9L8MzzGxqf,173288.0,4.0,
2020-07-04,Memories,Maroon 5,0.775,0.327,11.0,-7.241,1.0,0.0557,0.841,0.0,0.0821,0.595,91.05,4cktbXiXOapiLBMprHFErI,189486.0,4.0,
2020-07-04,Be Kind,Marshmello   Halsey,0.63,0.633,4.0,-7.088,1.0,0.0457,0.00776,0.0,0.0541,0.452,93.995,3Z8FwOEN59mRMxDCtb8N0A,172762.0,4.0,
2020-07-04,Supalonely,BENEE  Gus Dapperton,0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.123,0.817,128.977,4nK5YrxbMGZstTLbvj6Gxw,223480.0,4.0,
2020-07-04,Savage Love  Laxed - Siren Beat,Jawsh 685 Jason Derulo,0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,1xQ6trAsedVPCdbtDAmk0c,171375.0,4.0,
2020-07-04,Nobody But You,Blake Shelton Duet With Gwen Stefani,0.463,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.172,0.233,143.912,5M8goiFYynmNxhueYW6grR,194867.0,4.0,
2020-07-04,I Hope You re Happy Now,Carly Pearce   Lee Brice,0.591,0.815,10.0,-4.725,1.0,0.0366,0.168,8.68e-06,0.142,0.306,118.024,0Al3wN3keprGTSgG8NBwjr,198689.0,4.0,
2020-07-04,Dior,Pop Smoke,0.548,0.805,7.0,-5.732,1.0,0.351,0.212,0.000389,0.408,0.648,142.094,79s5XnCN4TJKTVMSmOx8Ep,216387.0,4.0,
2020-07-04,Hot Girl Bummer,Blackbear,0.782,0.559,6.0,-7.106,0.0,0.0767,0.125,0.0,0.385,0.685,129.992,6jRq8gaZhMUyy5RclRPcAf,188344.0,1.0,
2020-07-04,Does To Me,Luke Combs  Eric Church,0.616,0.849,0.0,-4.897,1.0,0.0373,0.311,0.0,0.311,0.638,113.065,0nGXi46VcQQ56ZJR428MKS,223320.0,4.0,
2020-07-04,Everything I Wanted,Billie Eilish,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,3ZCTVFBt2Brf31RLEnCkWJ,245426.0,4.0,
2020-07-04,Gooba,6ix9ine,0.611,0.688,1.0,-5.688,1.0,0.341,0.0264,0.0,0.251,0.393,178.462,2zvDnNLW4yZ4a0YcGiOEBX,132303.0,4.0,
2020-07-04,Die From A Broken Heart,Maddie   Tae,0.596,0.522,9.0,-6.633,1.0,0.0358,0.373,0.0,0.291,0.443,76.042,3DA4SE262k6rdEtlHteNyq,188320.0,4.0,
2020-07-04,If The World Was Ending,JP Saxe  Julia Michaels,0.464,0.473,1.0,-10.086,1.0,0.129,0.866,0.0,0.109,0.604,75.801,2kJwzbxV2ppxnQoYw4GLBZ,208687.0,4.0,
2020-07-04,I Love My Country,Florida Georgia Line,0.525,0.94,4.0,-3.546,1.0,0.065,0.0283,0.0,0.236,0.636,140.093,0clSHsrHl2irBkObcLEZqS,185467.0,4.0,
2020-07-04,Snow On Tha Bluff,J. Cole,0.586,0.512,8.0,-8.819,0.0,0.0668,0.723,0.0002,0.119,0.235,75.857,1oOEkBNp4zWnkD7nWjJdog,235480.0,4.0,
2020-07-04,After A Few,Travis Denning,0.617,0.849,10.0,-4.316,0.0,0.0355,0.0146,0.0,0.194,0.695,106.998,1z6wl2rwKatfmza6usanWw,213493.0,4.0,
2020-07-04,P $$y Fairy  OTW,Jhene Aiko,0.572,0.519,2.0,-7.092,0.0,0.212,0.536,0.0,0.102,0.35,128.331,48KXAIruJ07kJVCWOGohMV,181860.0,4.0,
2020-07-04,Bleed,A Boogie Wit da Hoodie,0.698,0.572,2.0,-7.735,1.0,0.198,0.135,0.0,0.154,0.391,71.446,5XzombolzpiaOSTdj1W0VS,176959.0,4.0,
2020-07-04,Don t Rush,Young T   Bugsey  Headie One,0.961,0.461,9.0,-8.684,1.0,0.27,0.202,0.00402,0.162,0.324,108.028,0PXukVbYpvz40KcEFKnIw7,207640.0,4.0,
2020-07-04,Be A Light,Thomas Rhett  Reba McEntire  Hillary Scott  Chris Tomlin   Keith Urban,0.507,0.493,0.0,-6.676,1.0,0.0267,0.0397,1.32e-06,0.102,0.261,97.85,5o6dFqafETxZNqUFt9ZqAC,173961.0,4.0,
2020-07-04,In Between,Scotty McCreery,0.592,0.928,11.0,-5.402,1.0,0.0558,0.0166,1.5e-05,0.123,0.393,121.996,2IuazAsyvbb3fFZb0Uvsmk,221600.0,4.0,
2020-07-04,God Whispered Your Name,Keith Urban,0.594,0.6,2.0,-6.712,1.0,0.0498,0.306,0.0,0.149,0.5,145.967,7Ce11Oh1kConF6UlkBWnaZ,232165.0,4.0,
2020-07-04,Mamacita,Black Eyed Peas  Ozuna   J.Rey Soul,0.894,0.635,2.0,-6.929,1.0,0.0473,0.193,0.00105,0.0823,0.428,105.013,14wf185UxfNbSy8dwt4r4q,249143.0,4.0,
2020-07-04,After Party,Don Toliver,0.629,0.692,5.0,-8.045,1.0,0.0376,0.00981,0.331,0.603,0.453,162.948,527k23H0A4Q0UJN3vGs0Da,167916.0,4.0,
2020-07-04,Chicago Freestyle,Drake  Giveon,0.735,0.449,10.0,-7.507,1.0,0.347,0.629,0.0,0.113,0.0397,122.947,4wVOKKEHUJxHCFFNUWDn0B,220488.0,4.0,
2020-07-04,Go,Kid LAROI   Juice WRLD,0.487,0.74,6.0,-4.973,1.0,0.0944,0.157,0.0,0.612,0.522,73.779,4lH5L59hPQGr05aJyb2Q2E,181688.0,4.0,
2020-07-04,Beer Can t Fix,Thomas Rhett  Jon Pardi,0.711,0.774,7.0,-4.068,1.0,0.0308,0.0317,0.0,0.124,0.939,111.016,7idmHTAQQPUFqdjXkoooXD,209733.0,4.0,
2020-07-04,Got What I Got,Jason Aldean,0.512,0.58,3.0,-6.658,0.0,0.029,0.621,1.72e-05,0.513,0.303,159.847,4TCc369aRPRubv1m8R1TBG,178147.0,3.0,
2020-07-04,One Big Country Song,LOCASH,0.547,0.822,5.0,-2.85,1.0,0.0334,0.602,0.0,0.107,0.553,81.981,5hVSPIeAwc86xbKDWWpOAM,193027.0,4.0,
2020-07-04,Flex,Polo G  Juice WRLD,0.752,0.673,10.0,-5.792,0.0,0.153,0.0538,0.0,0.133,0.35,164.009,2QqJTIlGKRLJC3onkavYEz,163902.0,4.0,
2020-07-04,Believe It,PARTYNEXTDOOR   Rihanna,0.431,0.7,6.0,-5.35,1.0,0.265,0.0901,0.0,0.216,0.73,157.871,6WHZvtFnceMMv08gUCHR0y,183219.0,4.0,
2020-07-04,Yo Perreo Sola,Bad Bunny,0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.453,97.014,0SqqAgdovOE24BzxIClpjw,172127.0,4.0,
2020-07-04,Like That,Doja Cat  Gucci Mane,0.879,0.498,4.0,-6.027,0.0,0.18,0.239,0.0,0.0967,0.405,106.044,4EivmOT13NMpNSfTKn9p4s,163173.0,4.0,
2020-07-04,Why We Drink,Justin Moore,0.624,0.903,6.0,-3.046,1.0,0.0347,0.00824,0.0,0.309,0.724,116.99,4lSfhHd5Knwl8yQw2cVjAD,211430.0,4.0,
2020-07-04,ily,surf mesa  Emilee,0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,62aP9fBQKYKxi7PDXwcUAS,176547.0,4.0,
2020-07-04,Need It,Migos  YoungBoy Never Broke Again,0.852,0.745,11.0,-3.667,0.0,0.171,0.0313,0.0,0.0824,0.897,148.007,6mtjo5kIHKlboGE84lf1FJ,195681.0,4.0,
2020-07-04,Done,Chris Janson,0.565,0.835,9.0,-3.379,1.0,0.0335,0.34,0.0,0.0726,0.763,105.007,693NFnfJZt16AFDaZqlflo,220120.0,4.0,
2020-07-04,Grace,Lil Baby   42 Dugg,0.817,0.513,10.0,-6.263,0.0,0.394,0.38,0.0,0.109,0.177,123.029,01JMnRUs2YOK6DDpdQASGY,203438.0,4.0,
2020-07-04,Cool Again,Kane Brown,0.608,0.735,4.0,-5.497,1.0,0.0371,0.0156,1.69e-06,0.361,0.773,90.007,5P3oaNpPDVLRJsL3152SEs,164668.0,4.0,
2020-07-04,Daisies,Katy Perry,0.639,0.546,1.0,-5.382,1.0,0.0407,0.0837,0.0,0.122,0.149,122.179,4uqh9bualXNHXXwO2wPorc,173124.0,4.0,
2020-07-04,In Your Eyes,The Weeknd,0.667,0.719,7.0,-5.371,0.0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,7szuecWAPwGoV1e5vGu8tl,237520.0,4.0,
2020-07-04,One Of Them Girls,Lee Brice,0.643,0.79,4.0,-6.079,1.0,0.0461,0.29,0.0,0.107,0.808,95.981,6uyiyatWPCqC59Mm4rO8xL,188893.0,4.0,
2020-07-04,Dollaz On My Head,Gunna  Young Thug,0.825,0.458,0.0,-7.47,1.0,0.0577,0.114,0.0,0.102,0.161,145.115,3nS9a01VvXHQriLqJYwRqG,197760.0,4.0,
2020-07-04,Shotta Flow 5,NLE Choppa,0.806,0.749,1.0,-5.268,1.0,0.328,0.0838,0.0,0.0621,0.77,140.032,1orjH4IkSH9VrWmRCToKV8,145167.0,4.0,
2020-07-04,21,Polo G,0.783,0.479,7.0,-10.646,1.0,0.541,0.149,0.0,0.101,0.533,176.027,3JKgcAa7r07ocVWcV8bS0H,163798.0,4.0,
2020-07-04,X,Jonas Brothers  Karol G,0.715,0.827,4.0,-5.09,0.0,0.0617,0.0485,3.61e-05,0.321,0.75,117.977,77fvnWALKJR0ws1VUx09CY,185277.0,4.0,
2020-07-04,One Beer,HARDY  Lauren Alaina   Devin Dawson,0.516,0.745,2.0,-8.352,1.0,0.0774,0.564,0.0,0.275,0.826,186.006,5Y05LYM8LhnQN78GqfjSeK,173173.0,3.0,
2020-07-04,One Night Standards,Ashley McBryde,0.537,0.686,5.0,-5.022,1.0,0.0293,0.0287,0.00709,0.0988,0.611,78.052,47qZzTLLJcuD69AIKnquo4,190973.0,4.0,
2020-07-04,Tommy Lee,Tyla Yaweh   Post Malone,0.457,0.621,10.0,-5.923,1.0,0.138,0.218,0.0,0.0944,0.634,85.359,5QZKcQDp0tCcvMdyqEciBV,224638.0,3.0,
2020-07-04,Girl Of My Dreams,Rod Wave,0.637,0.562,4.0,-7.348,0.0,0.0694,0.488,0.0,0.114,0.352,75.041,09YHm6IkdZko28KdEbXtPb,159733.0,4.0,
2020-07-04,Level Of Concern,twenty one pilots,0.754,0.583,4.0,-7.34,0.0,0.0432,0.32,0.00015,0.144,0.77,122.012,6xZ4Q2k2ompmDppyeESIY8,220051.0,4.0,
2020-07-04,Do It,Chloe Halle,0.725,0.668,5.0,-7.286,0.0,0.055,0.0932,2.33e-06,0.112,0.566,82.966,35Dh5MnCUPLN3XyAVtQff3,176787.0,4.0,
2020-07-04,My Truck,Breland,0.883,0.299,2.0,-8.382,1.0,0.105,0.23,7.62e-06,0.162,0.55,136.982,6jGyDvL1Rf4XfwTb25o1HN,158329.0,4.0,
2020-07-04,Righteous,Juice WRLD,0.706,0.625,0.0,-7.426,1.0,0.0314,0.0417,0.0,0.129,0.225,142.948,5dOxHHMOFAbG3VH23t0xNm,242181.0,4.0,
2020-07-04,One Shot,YoungBoy Never Broke Again  Lil Baby,0.589,0.684,1.0,-4.51,0.0,0.394,0.143,0.0,0.214,0.261,112.592,6HM2tjTLqJi0poAkCdnNTB,196542.0,5.0,
2020-07-04,Need Me,J.I The Prince Of N.Y,0.805,0.567,1.0,-4.653,1.0,0.148,0.153,0.0,0.0889,0.737,95.0,6ezKE7zgRyfUsqRfGDJEMz,151641.0,4.0,
2020-07-04,Pretty Heart,Parker McCollum,0.568,0.707,7.0,-4.445,1.0,0.03,0.00569,0.0,0.103,0.369,131.944,7nINhyXn6uwUkYLY5KQH0K,245307.0,4.0,
2020-07-04,More Than My Hometown,Morgan Wallen,0.62,0.869,6.0,-5.479,1.0,0.0462,0.615,0.0,0.131,0.597,126.019,5OELUCYgOHKFAvCERnAvfS,216573.0,4.0,
2020-07-04,All In,Lil Baby,0.837,0.663,11.0,-6.434,1.0,0.334,0.0762,0.0,0.0941,0.293,95.081,0zlru783fmr588D5RY9ERU,156032.0,4.0,
2020-07-04,Bang,AJR,0.74,0.517,1.0,-6.233,0.0,0.0506,0.0183,0.0,0.0558,0.698,139.917,4SQLQfcR0vhyIN4uPBlc0d,170858.0,4.0,
2020-07-04,July,Noah Cyrus   Leon Bridges,0.708,0.211,9.0,-9.603,0.0,0.0424,0.853,0.0,0.131,0.362,72.5,3V0nnQhqvbE3JmiDdnzQFQ,152280.0,4.0,
2020-07-11,Rockstar,DaBaby  Roddy Ricch,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,
2020-07-11,Whats Poppin,Jack Harlow  DaBaby  Tory Lanez   Lil Wayne,0.904,0.723,11.0,-5.224,0.0,0.26,0.0631,0.0,0.185,0.835,145.013,2MbdDtCv5LUVjYy9RuGTgC,227478.0,4.0,
